StartTime,ErrCode,Repetition
2017/05/19 05:44:54,E620002L,1
2017/05/19 05:49:29,E620002L,2
2017/05/19 05:49:29,E620002R,1
2017/05/19 05:51:30,E620002L,2
2017/05/19 08:35:49,E551010L,1
2017/05/19 08:35:49,E620003R,4
2017/05/19 13:35:00,E551010L,1
2017/05/19 13:35:00,E632405R,1
2017/05/19 13:37:58,E620002L,1
2017/05/19 13:40:14,E620002L,2
2017/05/19 17:40:53,E620002L,1
2017/05/19 17:41:00,E620002R,1
2017/05/19 22:41:03,E620002L,3
2017/05/19 22:44:00,E620002L,1
2017/05/19 22:46:09,E620002L,1
2017/05/19 22:50:14,E620002R,1
2017/05/20 01:53:57,E600003R,1
2017/05/20 01:53:57,E620003R,1
2017/05/20 01:55:06,E551010L,1
2017/05/20 14:41:24,E620002L,1
2017/05/20 14:41:26,E620002R,1
2017/05/20 22:33:16,E620002L,1
2017/05/20 22:33:16,E620002R,1
2017/05/21 01:22:15,E551010R,1
2017/05/21 01:23:15,E632104L,1
2017/05/21 07:32:44,E620002L,2
2017/05/21 07:32:50,E620002R,1
2017/05/21 07:35:52,E620002L,2
2017/05/21 07:36:13,E620002R,1
2017/05/21 07:41:02,E620002R,1
2017/05/22 08:29:07,E620002R,1
2017/05/22 08:29:09,E620002L,1
2017/05/22 08:33:11,E620002R,2
2017/05/22 08:33:45,E620002L,3
2017/05/23 05:23:30,E551010R,1
2017/05/23 05:23:30,E632102L,1
2017/05/23 06:40:10,E600003L,1
2017/05/23 06:40:10,E620003L,1
2017/05/23 06:40:21,E551010R,1
2017/05/23 07:41:03,E551092R,1
2017/05/23 07:41:55,E551010L,1
2017/05/23 07:43:46,E620003R,1
2017/05/23 07:47:10,E530041R,1
2017/05/23 07:47:20,E551010L,1
2017/05/23 08:04:39,E551010L,1
2017/05/23 08:04:39,E620003R,20
2017/05/23 10:13:55,E620002R,2
2017/05/23 10:16:48,E620002L,1
2017/05/23 10:17:04,E620002R,1
2017/05/23 10:19:27,E620002L,1
2017/05/23 10:28:24,E620003R,1
2017/05/23 11:22:37,E551506L,1
2017/05/23 12:12:55,E620002L,1
2017/05/23 12:24:09,E620002L,1
2017/05/23 13:53:38,E620002L,1
2017/05/23 13:53:44,E620002R,1
2017/05/23 15:08:43,E551010L,1
2017/05/23 15:08:43,E632501R,1
2017/05/23 15:47:35,E551010L,1
2017/05/23 15:48:31,E632501R,1
2017/05/23 16:49:39,E620002L,1
2017/05/23 16:49:45,E620002R,1
2017/05/23 17:07:47,E551010L,1
2017/05/23 17:07:47,E600003R,1
2017/05/23 17:07:47,E620003R,1
2017/05/23 23:42:53,E620002L,1
2017/05/23 23:42:53,E620002R,1
2017/05/24 00:11:23,E632107L,1
2017/05/24 00:11:26,E551010R,1
2017/05/24 00:32:44,E632405R,1
2017/05/24 00:32:45,E551010L,1
2017/05/24 01:35:15,E620002R,1
2017/05/24 06:37:24,E620002R,1
2017/05/24 06:37:26,E620002L,1
2017/05/24 07:39:22,E620002R,1
2017/05/24 14:21:40,E551092L,1
2017/05/24 16:13:11,E600003L,1
2017/05/24 16:13:11,E620003L,1
2017/05/24 18:56:08,E600003R,1
2017/05/24 18:56:10,E620003R,1
2017/05/24 18:56:20,E551010L,1
2017/05/24 18:59:56,E600102L,1
2017/05/24 22:55:38,E551010L,1
2017/05/24 22:55:38,E620003R,1
2017/05/25 07:39:17,E620002L,1
2017/05/25 07:39:23,E620002R,1
2017/05/25 07:42:55,E620002R,1
2017/05/25 09:52:57,E620002L,2
2017/05/25 09:53:11,E620002R,2
2017/05/25 13:36:38,E620002L,1
2017/05/25 13:42:02,E620002L,1
2017/05/25 13:54:16,E620002L,1
2017/05/25 13:56:25,E620002R,2
2017/05/25 13:57:25,E620002L,2
2017/05/25 14:09:15,E620002L,1
2017/05/25 14:12:30,E620002L,1
2017/05/25 14:15:41,E620002L,1
2017/05/25 14:19:32,E620002R,1
2017/05/25 14:23:29,E620002L,1
2017/05/25 14:27:09,E620002L,1
2017/05/25 14:30:28,E620002R,1
2017/05/25 14:33:56,E620002R,1
2017/05/25 18:30:58,E632234L,1
2017/05/25 18:32:00,E551010R,1
2017/05/25 18:33:55,E530020L,1
2017/05/25 18:40:29,E620002L,2
2017/05/25 18:43:22,E620002L,2
2017/05/25 19:54:37,E620002L,1
2017/05/25 19:54:43,E620002R,1
2017/05/26 04:34:20,E620002L,1
2017/05/26 09:02:49,E551010L,1
2017/05/26 09:02:49,E620003R,1
2017/05/26 12:32:39,E600003R,1
2017/05/26 12:32:39,E620003R,1
2017/05/26 12:32:41,E551010L,1
2017/05/26 17:08:05,E551010R,1
2017/05/26 17:08:05,E620003L,1
2017/05/26 20:38:00,E551010L,1
2017/05/26 20:38:08,E632501R,1
2017/05/31 08:31:37,E620002R,1
2017/05/31 08:31:41,E620002L,1
2017/05/31 08:35:13,E620002R,1
2017/05/31 08:35:14,E620002L,2
2017/05/31 12:50:19,E551010L,1
2017/05/31 12:50:19,E551010R,1
2017/05/31 12:52:18,E620002L,4
2017/05/31 12:54:28,E620002L,3
2017/05/31 12:55:04,E620002R,1
2017/05/31 12:56:40,E620002L,1
2017/05/31 13:00:03,E620002L,4
2017/05/31 13:02:51,E620002L,2
2017/05/31 13:06:55,E620002L,1
2017/05/31 13:09:08,E620002L,2
